Equipment_ID,Equipment_Name,Category,Maintenance_Cycle,Location,Manufacturer,CO2_Emissions_kg,Energy_Consumption_kWh,Energy_Type,Maintenance_Frequency,Estimated_Lifetime_Years
E9701,Cuve de Stockage,Conditionnement,Trimestriel,Usine Tunis,RoboPack Inc.,116.73,3968.66,Gaz Naturel,Trimestriel,6
E2365,Robot Emballeur,Mélange,Trimestriel,Usine Cenk,AgroTeq,946.08,3241.57,Fioul,Mensuel,18
E5754,Robot Emballeur,Embouteillage,Trimestriel,Usine Tunis,CleanTech Solutions,803.62,3997.53,Solaire,Trimestriel,25
E4229,Convoyeur,Nettoyage,Mensuel,Usine Tunis,RoboPack Inc.,930.97,1997.58,Gaz Naturel,Bimensuel,17
E9377,Robot Emballeur,Mélange,Trimestriel,Usine Gabès,RoboPack Inc.,149.96,1429.19,Fioul,Mensuel,18
E3911,Robot Emballeur,Nettoyage,Annuel,Atelier Principal,RoboPack Inc.,561.59,1033.29,Solaire,Annuel,9
E1471,Convoyeur,Nettoyage,Bimensuel,Usine Cenk,AgroTech Inc.,839.75,2370.26,Électrique,Bimensuel,19
E3609,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Cenk,AgroTeq,220.34,3313.69,Gaz Naturel,Trimestriel,22
E3262,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Cenk,RoboPack Inc.,238.34,4462.5,Solaire,Trimestriel,23
E1896,Convoyeur,Conditionnement,Trimestriel,Usine Sousse,AgroTech Inc.,205.68,3154.5,Solaire,Trimestriel,9
E6523,Système de Pesée,Conditionnement,Trimestriel,Usine Gabès,AgroTeq,775.93,3708.34,Solaire,Annuel,12
E5430,Robot Emballeur,Nettoyage,Bimensuel,Usine Cenk,AgroTech Inc.,858.18,1730.11,Fioul,Trimestriel,13
E7443,Compresseur d'Air,Stockage,Mensuel,Usine Gabès,AgroTeq,787.48,1174.24,Gaz Naturel,Bimensuel,14
E1967,Compresseur d'Air,Embouteillage,Trimestriel,Atelier Principal,AgroTeq,401.42,3104.65,Électrique,Mensuel,9
E8523,Convoyeur,Mélange,Mensuel,Usine Tunis,AgroTeq,887.24,1397.83,Gaz Naturel,Bimensuel,10
E1777,Convoyeur,Stockage,Annuel,Usine Gabès,AgroTech Inc.,894.06,1326.07,Solaire,Bimensuel,16
E2642,Robot Emballeur,Conditionnement,Bimensuel,Usine Cenk,PackEquip SARL,188.35,2052.24,Solaire,Annuel,5
E8970,Robot Emballeur,Nettoyage,Bimensuel,Atelier Principal,AgroTech Inc.,729.64,3017.77,Solaire,Annuel,5
E6676,Robot Emballeur,Conditionnement,Trimestriel,Usine Gabès,PackEquip SARL,157.79,1896.4,Électrique,Bimensuel,23
E1640,Chauffe-Eau Industriel,Mélange,Annuel,Usine Sousse,AgroTech Inc.,982.04,2963.45,Électrique,Annuel,24
E5708,Robot Emballeur,Stockage,Bimensuel,Usine Sousse,AgroTech Inc.,474.25,1525.68,Solaire,Trimestriel,16
E3075,Cuve de Stockage,Stockage,Trimestriel,Usine Tunis,AgroTech Inc.,223.66,2102.83,Gaz Naturel,Trimestriel,7
E4182,Machine de Conditionnement,Conditionnement,Trimestriel,Usine Gabès,RoboPack Inc.,133.4,3122.61,Solaire,Trimestriel,15
E9367,Convoyeur,Mélange,Mensuel,Usine Gabès,CleanTech Solutions,553.27,1184.77,Fioul,Trimestriel,24
E2976,Mélangeur Industriel,Stockage,Trimestriel,Usine Gabès,CleanTech Solutions,805.18,3679.51,Solaire,Trimestriel,17
E8568,Robot Emballeur,Embouteillage,Trimestriel,Atelier Principal,PackEquip SARL,278.32,1089.75,Fioul,Bimensuel,12
E3917,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Tunis,RoboPack Inc.,872.15,2498.98,Fioul,Trimestriel,21
E3813,Mélangeur Industriel,Nettoyage,Trimestriel,Atelier Principal,AgroTeq,173.9,4584.44,Solaire,Trimestriel,18
E8366,Cuve de Stockage,Embouteillage,Annuel,Atelier Principal,RoboPack Inc.,218.1,1707.1,Gaz Naturel,Annuel,10
E5409,Cuve de Stockage,Nettoyage,Bimensuel,Usine Cenk,AgroTeq,341.5,2634.7,Gaz Naturel,Annuel,16
E4248,Système de Pesée,Embouteillage,Annuel,Atelier Principal,AgroTech Inc.,106.98,4819.69,Fioul,Trimestriel,11
E4119,Robot Emballeur,Conditionnement,Trimestriel,Usine Gabès,PackEquip SARL,731.02,3637.89,Gaz Naturel,Annuel,14
E4833,Convoyeur,Stockage,Mensuel,Atelier Principal,AgroTeq,161.05,1250.14,Solaire,Trimestriel,8
E2262,Robot Emballeur,Conditionnement,Bimensuel,Usine Cenk,CleanTech Solutions,347.15,4306.24,Solaire,Mensuel,5
E3219,Chauffe-Eau Industriel,Conditionnement,Bimensuel,Usine Tunis,RoboPack Inc.,300.37,2384.52,Électrique,Bimensuel,8
E7971,Chauffe-Eau Industriel,Stockage,Trimestriel,Atelier Principal,CleanTech Solutions,164.51,1465.56,Solaire,Annuel,14
E2207,Chauffe-Eau Industriel,Conditionnement,Bimensuel,Atelier Principal,AgroTech Inc.,292.6,1589.74,Solaire,Bimensuel,15
E9868,Machine de Conditionnement,Mélange,Trimestriel,Usine Gabès,AgroTeq,890.98,3251.76,Gaz Naturel,Mensuel,13
E4639,Chauffe-Eau Industriel,Stockage,Annuel,Usine Gabès,RoboPack Inc.,447.64,4443.97,Gaz Naturel,Mensuel,6
E5162,Machine de Conditionnement,Conditionnement,Mensuel,Usine Tunis,CleanTech Solutions,230.8,2402.02,Solaire,Trimestriel,17
E1831,Compresseur d'Air,Embouteillage,Trimestriel,Usine Sousse,CleanTech Solutions,482.13,2933.76,Fioul,Trimestriel,17
E7690,Robot Emballeur,Stockage,Annuel,Usine Gabès,PackEquip SARL,175.19,2112.64,Solaire,Bimensuel,13
E7654,Mélangeur Industriel,Stockage,Mensuel,Usine Gabès,PackEquip SARL,755.77,1682.62,Solaire,Trimestriel,21
E9329,Robot Emballeur,Stockage,Bimensuel,Usine Gabès,PackEquip SARL,844.98,3402.49,Fioul,Trimestriel,18
E9227,Mélangeur Industriel,Nettoyage,Mensuel,Usine Tunis,AgroTech Inc.,551.82,4674.5,Fioul,Bimensuel,19
E6953,Mélangeur Industriel,Mélange,Bimensuel,Usine Tunis,AgroTeq,525.22,1750.56,Fioul,Bimensuel,14
E1391,Compresseur d'Air,Embouteillage,Bimensuel,Usine Gabès,AgroTeq,110.26,2364.36,Gaz Naturel,Mensuel,6
E7030,Chauffe-Eau Industriel,Stockage,Trimestriel,Usine Gabès,AgroTeq,666.89,2736.58,Électrique,Mensuel,6
E9291,Mélangeur Industriel,Embouteillage,Bimensuel,Atelier Principal,AgroTeq,483.25,1670.06,Fioul,Annuel,7
E1373,Compresseur d'Air,Nettoyage,Mensuel,Usine Cenk,CleanTech Solutions,924.1,3140.09,Fioul,Annuel,8
E2170,Convoyeur,Embouteillage,Trimestriel,Usine Cenk,AgroTeq,838.31,4699.52,Gaz Naturel,Bimensuel,13
E8675,Convoyeur,Mélange,Bimensuel,Usine Tunis,AgroTech Inc.,360.29,3962.96,Gaz Naturel,Bimensuel,16
E1325,Convoyeur,Embouteillage,Trimestriel,Usine Sousse,RoboPack Inc.,604.23,4272.85,Solaire,Bimensuel,24
E2684,Compresseur d'Air,Stockage,Trimestriel,Usine Cenk,PackEquip SARL,354.64,1778.98,Fioul,Trimestriel,12
E3319,Convoyeur,Conditionnement,Mensuel,Usine Tunis,RoboPack Inc.,182.57,2279.76,Solaire,Trimestriel,19
E4177,Compresseur d'Air,Mélange,Trimestriel,Usine Gabès,AgroTeq,576.33,1282.4,Gaz Naturel,Annuel,12
E4008,Robot Emballeur,Embouteillage,Trimestriel,Atelier Principal,RoboPack Inc.,342.34,3651.03,Fioul,Bimensuel,17
E1929,Robot Emballeur,Mélange,Annuel,Usine Tunis,PackEquip SARL,979.82,1700.38,Gaz Naturel,Bimensuel,25
E6338,Compresseur d'Air,Embouteillage,Bimensuel,Usine Gabès,CleanTech Solutions,994.6,3421.62,Fioul,Bimensuel,8
E2392,Cuve de Stockage,Conditionnement,Mensuel,Usine Tunis,AgroTech Inc.,162.35,2799.44,Solaire,Annuel,6
E9155,Cuve de Stockage,Nettoyage,Bimensuel,Usine Tunis,AgroTeq,889.9,1903.37,Solaire,Bimensuel,21
E7881,Compresseur d'Air,Mélange,Trimestriel,Usine Cenk,AgroTech Inc.,932.29,4200.4,Solaire,Mensuel,19
E3576,Mélangeur Industriel,Nettoyage,Mensuel,Usine Gabès,PackEquip SARL,716.23,2576.6,Fioul,Mensuel,21
E8810,Cuve de Stockage,Embouteillage,Trimestriel,Usine Gabès,AgroTeq,577.12,1711.01,Fioul,Bimensuel,11
E5760,Cuve de Stockage,Nettoyage,Annuel,Usine Sousse,AgroTeq,720.56,3227.52,Solaire,Trimestriel,9
E4948,Convoyeur,Stockage,Trimestriel,Usine Tunis,RoboPack Inc.,701.7,4886.56,Gaz Naturel,Annuel,7
E3423,Mélangeur Industriel,Nettoyage,Mensuel,Usine Gabès,AgroTeq,725.26,3543.54,Fioul,Bimensuel,21
E9150,Chauffe-Eau Industriel,Embouteillage,Annuel,Usine Gabès,RoboPack Inc.,873.45,4182.13,Solaire,Mensuel,12
E4940,Chauffe-Eau Industriel,Embouteillage,Bimensuel,Usine Cenk,PackEquip SARL,468.98,1053.25,Solaire,Bimensuel,15
E2683,Robot Emballeur,Embouteillage,Trimestriel,Usine Cenk,PackEquip SARL,357.71,4337.58,Fioul,Mensuel,15
E4303,Chauffe-Eau Industriel,Embouteillage,Trimestriel,Usine Cenk,AgroTeq,407.89,3808.07,Fioul,Mensuel,6
E7035,Compresseur d'Air,Stockage,Mensuel,Atelier Principal,AgroTech Inc.,366.51,2021.31,Gaz Naturel,Bimensuel,22
E5474,Compresseur d'Air,Stockage,Trimestriel,Usine Tunis,CleanTech Solutions,709.61,2466.0,Fioul,Mensuel,15
E6611,Chauffe-Eau Industriel,Embouteillage,Bimensuel,Usine Cenk,CleanTech Solutions,924.44,4088.49,Électrique,Trimestriel,13
E4153,Convoyeur,Embouteillage,Mensuel,Usine Gabès,PackEquip SARL,777.83,3023.44,Électrique,Trimestriel,24
E6825,Compresseur d'Air,Mélange,Trimestriel,Usine Sousse,CleanTech Solutions,106.63,1781.64,Solaire,Mensuel,8
E9773,Système de Pesée,Stockage,Bimensuel,Usine Sousse,AgroTech Inc.,564.81,3991.53,Gaz Naturel,Bimensuel,21
E7976,Compresseur d'Air,Stockage,Trimestriel,Usine Sousse,AgroTech Inc.,865.94,1847.36,Gaz Naturel,Mensuel,11
E8003,Système de Pesée,Conditionnement,Trimestriel,Usine Sousse,AgroTeq,869.22,4025.67,Solaire,Bimensuel,17
E7857,Cuve de Stockage,Mélange,Trimestriel,Usine Gabès,RoboPack Inc.,641.54,2705.82,Électrique,Mensuel,8
E7422,Machine de Conditionnement,Embouteillage,Mensuel,Atelier Principal,PackEquip SARL,350.16,2868.67,Fioul,Mensuel,7
E1173,Machine de Conditionnement,Embouteillage,Bimensuel,Usine Gabès,RoboPack Inc.,276.88,2054.29,Électrique,Mensuel,22
E1618,Système de Pesée,Mélange,Annuel,Usine Sousse,AgroTeq,399.39,4892.16,Solaire,Annuel,18
E2400,Chauffe-Eau Industriel,Mélange,Mensuel,Atelier Principal,PackEquip SARL,357.79,4201.09,Fioul,Bimensuel,6
E5227,Système de Pesée,Conditionnement,Trimestriel,Usine Tunis,CleanTech Solutions,826.01,3777.05,Fioul,Bimensuel,9
E1656,Chauffe-Eau Industriel,Mélange,Trimestriel,Atelier Principal,AgroTeq,214.21,4870.3,Fioul,Trimestriel,10
E1139,Machine de Conditionnement,Mélange,Annuel,Usine Sousse,RoboPack Inc.,447.34,4276.7,Solaire,Annuel,24
E4849,Robot Emballeur,Mélange,Mensuel,Usine Sousse,RoboPack Inc.,818.21,4550.25,Fioul,Annuel,19
E1257,Machine de Conditionnement,Embouteillage,Mensuel,Usine Sousse,PackEquip SARL,594.93,3685.69,Électrique,Annuel,25
E5787,Chauffe-Eau Industriel,Conditionnement,Annuel,Usine Sousse,AgroTeq,148.55,1864.94,Électrique,Trimestriel,14
E5969,Cuve de Stockage,Mélange,Annuel,Usine Sousse,PackEquip SARL,275.16,4850.18,Électrique,Bimensuel,23
E6531,Machine de Conditionnement,Conditionnement,Trimestriel,Usine Sousse,RoboPack Inc.,570.92,3835.24,Gaz Naturel,Trimestriel,25
E5098,Compresseur d'Air,Stockage,Bimensuel,Usine Gabès,RoboPack Inc.,560.21,3597.05,Électrique,Bimensuel,17
E4261,Système de Pesée,Embouteillage,Annuel,Usine Sousse,PackEquip SARL,849.39,3205.05,Solaire,Mensuel,21
E9619,Mélangeur Industriel,Embouteillage,Annuel,Usine Sousse,CleanTech Solutions,907.38,3185.11,Fioul,Trimestriel,7
E7569,Robot Emballeur,Nettoyage,Trimestriel,Usine Sousse,AgroTech Inc.,233.39,2282.2,Fioul,Annuel,22
E2815,Compresseur d'Air,Embouteillage,Annuel,Usine Gabès,PackEquip SARL,675.19,2879.32,Fioul,Bimensuel,9
E4323,Système de Pesée,Stockage,Mensuel,Usine Cenk,AgroTech Inc.,960.22,3271.44,Fioul,Bimensuel,13
E7959,Compresseur d'Air,Mélange,Annuel,Atelier Principal,CleanTech Solutions,213.11,1333.74,Gaz Naturel,Annuel,23
E1415,Machine de Conditionnement,Conditionnement,Annuel,Usine Sousse,CleanTech Solutions,180.36,2389.35,Solaire,Trimestriel,16
E8290,Mélangeur Industriel,Embouteillage,Bimensuel,Atelier Principal,AgroTech Inc.,403.04,3502.21,Fioul,Bimensuel,7
E5966,Compresseur d'Air,Conditionnement,Annuel,Atelier Principal,AgroTeq,731.41,3675.03,Fioul,Bimensuel,15
E6242,Machine de Conditionnement,Conditionnement,Mensuel,Atelier Principal,AgroTech Inc.,194.09,2808.71,Solaire,Mensuel,18
E4666,Machine de Conditionnement,Conditionnement,Bimensuel,Usine Sousse,AgroTeq,916.23,1798.72,Solaire,Bimensuel,16
E2893,Chauffe-Eau Industriel,Stockage,Bimensuel,Usine Sousse,RoboPack Inc.,714.61,3468.37,Gaz Naturel,Annuel,23
E7319,Cuve de Stockage,Nettoyage,Annuel,Usine Gabès,PackEquip SARL,503.84,4235.22,Gaz Naturel,Trimestriel,12
E9558,Machine de Conditionnement,Stockage,Trimestriel,Atelier Principal,AgroTeq,488.2,2163.13,Gaz Naturel,Trimestriel,22
E5602,Convoyeur,Stockage,Mensuel,Usine Cenk,CleanTech Solutions,707.79,1298.05,Électrique,Annuel,10
E8216,Cuve de Stockage,Embouteillage,Annuel,Usine Sousse,PackEquip SARL,246.9,2763.07,Électrique,Bimensuel,20
E5815,Compresseur d'Air,Conditionnement,Trimestriel,Usine Cenk,PackEquip SARL,103.54,4447.19,Fioul,Mensuel,12
E4253,Convoyeur,Conditionnement,Mensuel,Usine Gabès,AgroTech Inc.,867.2,2920.28,Fioul,Bimensuel,7
E3171,Chauffe-Eau Industriel,Mélange,Trimestriel,Usine Gabès,CleanTech Solutions,366.96,3815.82,Électrique,Trimestriel,14
E1261,Cuve de Stockage,Nettoyage,Mensuel,Atelier Principal,CleanTech Solutions,470.01,3904.11,Gaz Naturel,Bimensuel,23
E8979,Machine de Conditionnement,Mélange,Bimensuel,Usine Cenk,PackEquip SARL,136.84,1529.73,Électrique,Trimestriel,7
E2267,Mélangeur Industriel,Embouteillage,Bimensuel,Usine Cenk,RoboPack Inc.,530.66,3893.44,Solaire,Bimensuel,10
E2848,Cuve de Stockage,Embouteillage,Trimestriel,Usine Gabès,AgroTeq,542.46,2130.65,Gaz Naturel,Bimensuel,5
E9379,Mélangeur Industriel,Embouteillage,Annuel,Usine Sousse,AgroTech Inc.,527.48,3815.86,Solaire,Bimensuel,9
E8087,Robot Emballeur,Embouteillage,Trimestriel,Usine Cenk,AgroTeq,268.92,1729.75,Fioul,Trimestriel,9
E1243,Machine de Conditionnement,Mélange,Mensuel,Usine Sousse,PackEquip SARL,336.72,1524.05,Fioul,Annuel,11
E3566,Cuve de Stockage,Nettoyage,Bimensuel,Usine Tunis,RoboPack Inc.,625.48,1753.52,Électrique,Bimensuel,10
E1144,Chauffe-Eau Industriel,Stockage,Annuel,Usine Sousse,CleanTech Solutions,471.7,3577.87,Solaire,Trimestriel,23
E1098,Mélangeur Industriel,Mélange,Bimensuel,Usine Cenk,AgroTeq,396.16,2212.05,Solaire,Bimensuel,21
E9134,Convoyeur,Stockage,Annuel,Atelier Principal,AgroTeq,297.65,4209.98,Électrique,Mensuel,24
E9121,Robot Emballeur,Nettoyage,Trimestriel,Usine Gabès,PackEquip SARL,274.04,2094.79,Solaire,Mensuel,24
E3845,Convoyeur,Conditionnement,Bimensuel,Usine Gabès,PackEquip SARL,144.84,3123.82,Électrique,Annuel,19
E4944,Chauffe-Eau Industriel,Nettoyage,Mensuel,Usine Sousse,PackEquip SARL,619.06,2641.1,Électrique,Mensuel,17
E1230,Mélangeur Industriel,Conditionnement,Annuel,Usine Cenk,AgroTech Inc.,787.19,2424.26,Électrique,Annuel,24
E3804,Machine de Conditionnement,Stockage,Mensuel,Usine Gabès,CleanTech Solutions,210.03,4575.08,Fioul,Mensuel,11
E5969,Mélangeur Industriel,Mélange,Bimensuel,Atelier Principal,CleanTech Solutions,354.78,3929.46,Gaz Naturel,Trimestriel,17
E4368,Mélangeur Industriel,Embouteillage,Annuel,Usine Gabès,PackEquip SARL,369.5,3308.71,Électrique,Mensuel,17
E9482,Machine de Conditionnement,Stockage,Annuel,Usine Sousse,RoboPack Inc.,723.22,1458.28,Gaz Naturel,Bimensuel,16
E5787,Mélangeur Industriel,Nettoyage,Bimensuel,Atelier Principal,AgroTech Inc.,102.23,1908.35,Électrique,Mensuel,9
E1910,Chauffe-Eau Industriel,Conditionnement,Bimensuel,Atelier Principal,AgroTeq,468.65,2968.67,Fioul,Mensuel,22
E9095,Robot Emballeur,Mélange,Bimensuel,Usine Cenk,AgroTeq,578.31,1762.73,Gaz Naturel,Mensuel,8
E6181,Convoyeur,Mélange,Annuel,Usine Gabès,PackEquip SARL,471.77,3982.16,Électrique,Mensuel,8
E4420,Chauffe-Eau Industriel,Mélange,Annuel,Usine Tunis,AgroTech Inc.,690.88,1245.38,Solaire,Trimestriel,14
E4817,Machine de Conditionnement,Mélange,Bimensuel,Usine Cenk,CleanTech Solutions,715.4,1967.09,Fioul,Mensuel,25
E2429,Compresseur d'Air,Stockage,Bimensuel,Usine Tunis,AgroTeq,751.66,3824.92,Solaire,Mensuel,24
E3588,Chauffe-Eau Industriel,Embouteillage,Bimensuel,Usine Sousse,AgroTeq,210.21,2654.86,Électrique,Bimensuel,22
E2558,Compresseur d'Air,Mélange,Mensuel,Usine Tunis,PackEquip SARL,605.78,1277.09,Gaz Naturel,Annuel,13
E5268,Cuve de Stockage,Embouteillage,Annuel,Usine Tunis,AgroTeq,227.37,2777.45,Solaire,Annuel,8
E4966,Compresseur d'Air,Embouteillage,Mensuel,Atelier Principal,AgroTech Inc.,215.09,1508.34,Gaz Naturel,Bimensuel,15
E1482,Convoyeur,Nettoyage,Mensuel,Usine Tunis,AgroTeq,107.69,2477.01,Solaire,Trimestriel,14
E4439,Robot Emballeur,Mélange,Bimensuel,Usine Cenk,RoboPack Inc.,538.3,1359.92,Solaire,Mensuel,24
E4221,Machine de Conditionnement,Conditionnement,Annuel,Atelier Principal,PackEquip SARL,201.94,4867.17,Électrique,Trimestriel,20
E1601,Robot Emballeur,Mélange,Annuel,Usine Sousse,CleanTech Solutions,958.12,2821.77,Gaz Naturel,Mensuel,23
E8367,Convoyeur,Stockage,Trimestriel,Atelier Principal,RoboPack Inc.,606.1,2450.15,Fioul,Bimensuel,20
E1297,Système de Pesée,Stockage,Annuel,Usine Sousse,PackEquip SARL,156.82,2375.72,Électrique,Mensuel,5
E1090,Machine de Conditionnement,Mélange,Mensuel,Atelier Principal,AgroTeq,851.56,2285.85,Gaz Naturel,Mensuel,23
E5018,Chauffe-Eau Industriel,Nettoyage,Mensuel,Usine Cenk,AgroTeq,637.83,3209.9,Fioul,Annuel,20
E4180,Convoyeur,Conditionnement,Annuel,Usine Gabès,AgroTeq,678.66,3691.31,Solaire,Bimensuel,7
E2443,Mélangeur Industriel,Embouteillage,Mensuel,Usine Tunis,PackEquip SARL,475.56,2565.32,Fioul,Mensuel,20
E6133,Système de Pesée,Conditionnement,Bimensuel,Usine Cenk,AgroTech Inc.,156.48,3850.13,Électrique,Trimestriel,8
E1965,Robot Emballeur,Conditionnement,Trimestriel,Usine Gabès,AgroTech Inc.,740.45,1534.76,Gaz Naturel,Annuel,18
E1179,Système de Pesée,Conditionnement,Mensuel,Usine Sousse,AgroTeq,861.82,4904.99,Électrique,Annuel,22
E4998,Chauffe-Eau Industriel,Conditionnement,Bimensuel,Usine Sousse,AgroTech Inc.,996.12,3680.4,Électrique,Annuel,8
E8860,Robot Emballeur,Nettoyage,Annuel,Usine Gabès,AgroTech Inc.,542.67,3733.37,Fioul,Bimensuel,20
E6031,Cuve de Stockage,Conditionnement,Trimestriel,Usine Gabès,RoboPack Inc.,444.23,2975.43,Fioul,Bimensuel,16
E4736,Cuve de Stockage,Nettoyage,Annuel,Atelier Principal,RoboPack Inc.,177.07,2207.4,Gaz Naturel,Annuel,15
E9394,Machine de Conditionnement,Conditionnement,Annuel,Atelier Principal,AgroTech Inc.,454.27,3329.84,Gaz Naturel,Bimensuel,20
E2337,Chauffe-Eau Industriel,Embouteillage,Bimensuel,Usine Tunis,CleanTech Solutions,607.68,3675.73,Solaire,Annuel,23
E4227,Chauffe-Eau Industriel,Nettoyage,Annuel,Usine Cenk,AgroTech Inc.,801.69,2671.52,Électrique,Bimensuel,12
E5364,Chauffe-Eau Industriel,Mélange,Annuel,Usine Sousse,AgroTech Inc.,733.61,3429.8,Gaz Naturel,Bimensuel,10
E8225,Convoyeur,Embouteillage,Annuel,Usine Cenk,RoboPack Inc.,884.16,3385.14,Électrique,Trimestriel,12
E7896,Mélangeur Industriel,Stockage,Annuel,Usine Cenk,RoboPack Inc.,215.66,1978.48,Solaire,Mensuel,22
E9286,Mélangeur Industriel,Nettoyage,Mensuel,Usine Gabès,PackEquip SARL,268.86,4125.82,Gaz Naturel,Bimensuel,19
E3903,Machine de Conditionnement,Embouteillage,Mensuel,Usine Tunis,AgroTech Inc.,956.49,3630.48,Fioul,Annuel,13
E3892,Système de Pesée,Embouteillage,Annuel,Usine Cenk,PackEquip SARL,862.97,1370.98,Gaz Naturel,Annuel,24
E7840,Compresseur d'Air,Conditionnement,Bimensuel,Atelier Principal,CleanTech Solutions,159.6,4453.99,Fioul,Annuel,23
E6718,Compresseur d'Air,Embouteillage,Mensuel,Usine Tunis,AgroTeq,919.25,2020.01,Électrique,Mensuel,12
E6732,Compresseur d'Air,Embouteillage,Trimestriel,Usine Sousse,CleanTech Solutions,124.33,2939.0,Solaire,Annuel,15
E2764,Compresseur d'Air,Embouteillage,Trimestriel,Usine Sousse,AgroTeq,283.01,1587.47,Gaz Naturel,Bimensuel,25
E9392,Robot Emballeur,Stockage,Trimestriel,Usine Gabès,AgroTeq,698.98,3060.87,Électrique,Mensuel,8
E8575,Système de Pesée,Embouteillage,Annuel,Usine Sousse,RoboPack Inc.,921.0,4913.09,Fioul,Trimestriel,7
E9977,Convoyeur,Nettoyage,Bimensuel,Usine Gabès,CleanTech Solutions,983.85,1835.46,Gaz Naturel,Bimensuel,23
E6263,Mélangeur Industriel,Embouteillage,Bimensuel,Usine Sousse,CleanTech Solutions,645.39,2163.08,Gaz Naturel,Bimensuel,19
E1571,Compresseur d'Air,Mélange,Mensuel,Usine Cenk,AgroTeq,577.48,1238.58,Solaire,Mensuel,22
E2404,Compresseur d'Air,Embouteillage,Trimestriel,Atelier Principal,CleanTech Solutions,143.9,3759.49,Solaire,Bimensuel,19
E2661,Chauffe-Eau Industriel,Mélange,Annuel,Atelier Principal,RoboPack Inc.,652.42,3422.93,Solaire,Annuel,9
E6215,Mélangeur Industriel,Stockage,Annuel,Usine Cenk,AgroTech Inc.,787.09,4949.45,Gaz Naturel,Trimestriel,22
E1476,Robot Emballeur,Mélange,Trimestriel,Usine Tunis,PackEquip SARL,179.92,2043.85,Fioul,Trimestriel,13
E4302,Système de Pesée,Nettoyage,Bimensuel,Usine Tunis,RoboPack Inc.,816.82,2206.72,Fioul,Annuel,25
E4898,Robot Emballeur,Stockage,Annuel,Usine Gabès,RoboPack Inc.,532.32,3953.87,Gaz Naturel,Mensuel,9
E3104,Système de Pesée,Mélange,Annuel,Usine Tunis,AgroTeq,887.29,1658.11,Électrique,Mensuel,22
E1654,Chauffe-Eau Industriel,Mélange,Mensuel,Usine Sousse,PackEquip SARL,393.5,1104.4,Fioul,Annuel,10
E3639,Chauffe-Eau Industriel,Nettoyage,Mensuel,Usine Sousse,RoboPack Inc.,331.43,1544.64,Solaire,Annuel,19
E8821,Mélangeur Industriel,Mélange,Trimestriel,Usine Cenk,RoboPack Inc.,749.58,3337.03,Gaz Naturel,Trimestriel,21
E1486,Cuve de Stockage,Conditionnement,Bimensuel,Atelier Principal,AgroTeq,551.96,2863.39,Gaz Naturel,Mensuel,13
E9930,Cuve de Stockage,Mélange,Bimensuel,Atelier Principal,AgroTech Inc.,691.23,2745.15,Gaz Naturel,Trimestriel,17
E4428,Machine de Conditionnement,Embouteillage,Trimestriel,Usine Gabès,PackEquip SARL,603.9,3072.43,Gaz Naturel,Trimestriel,21
E4377,Mélangeur Industriel,Mélange,Mensuel,Usine Sousse,AgroTeq,128.34,4798.03,Gaz Naturel,Bimensuel,11
E4316,Système de Pesée,Conditionnement,Bimensuel,Atelier Principal,CleanTech Solutions,200.07,1929.31,Gaz Naturel,Trimestriel,10
E6149,Robot Emballeur,Embouteillage,Mensuel,Usine Sousse,PackEquip SARL,421.32,4229.85,Solaire,Mensuel,5
E5188,Système de Pesée,Stockage,Mensuel,Usine Tunis,CleanTech Solutions,224.82,3632.06,Fioul,Mensuel,14
E2882,Machine de Conditionnement,Embouteillage,Bimensuel,Usine Tunis,AgroTeq,557.31,1901.18,Électrique,Bimensuel,10
E6023,Mélangeur Industriel,Stockage,Bimensuel,Usine Tunis,RoboPack Inc.,136.09,1047.6,Électrique,Bimensuel,12
E1753,Machine de Conditionnement,Nettoyage,Annuel,Usine Tunis,RoboPack Inc.,575.93,4046.96,Électrique,Mensuel,13
E4278,Compresseur d'Air,Conditionnement,Bimensuel,Usine Tunis,AgroTech Inc.,580.08,4003.47,Électrique,Annuel,16
E3643,Machine de Conditionnement,Mélange,Bimensuel,Usine Cenk,AgroTech Inc.,463.82,1618.01,Gaz Naturel,Annuel,21
E3398,Machine de Conditionnement,Conditionnement,Bimensuel,Atelier Principal,RoboPack Inc.,813.17,1513.24,Électrique,Trimestriel,12
E7621,Cuve de Stockage,Embouteillage,Mensuel,Usine Gabès,PackEquip SARL,326.14,2424.88,Fioul,Bimensuel,18
E4468,Chauffe-Eau Industriel,Stockage,Trimestriel,Usine Cenk,AgroTeq,632.88,1421.77,Solaire,Bimensuel,10
E9295,Compresseur d'Air,Nettoyage,Trimestriel,Usine Tunis,AgroTech Inc.,650.37,3442.65,Fioul,Bimensuel,24
